출하일자,품종대분류,품종소분류,신고소,출하량
2023-03-02,감귤류,월동온주,제주항,171.42
2023-03-02,감귤류,월동온주,서귀포항,0
2023-03-02,감귤류,월동온주,한림항,5.28
2023-03-02,감귤류,월동온주,애월항,0
2023-03-02,감귤류,월동온주,성산항,52.76
2023-03-02,만감류,레드향,제주공항,0
2023-03-02,만감류,레드향,제주항,7.16
2023-03-02,만감류,레드향,서귀포항,0
2023-03-02,만감류,레드향,한림항,0
2023-03-02,만감류,레드향,애월항,0
2023-03-02,만감류,레드향,성산항,1.14
2023-03-02,만감류,천혜향,제주공항,5.81
2023-03-02,만감류,천혜향,제주항,228.61
2023-03-02,만감류,천혜향,서귀포항,0
2023-03-02,만감류,천혜향,한림항,0.45
2023-03-02,만감류,천혜향,애월항,0
2023-03-02,만감류,천혜향,성산항,43.1
2023-03-02,만감류,한라봉,제주공항,1.27
2023-03-02,만감류,한라봉,제주항,108.05
2023-03-02,만감류,한라봉,서귀포항,0
2023-03-02,만감류,한라봉,한림항,1.73
2023-03-02,만감류,한라봉,애월항,0
2023-03-02,만감류,한라봉,성산항,27.71
2023-03-03,감귤류,노지온주,제주공항,0.6
2023-03-03,감귤류,노지온주,제주항,81.77
2023-03-03,감귤류,노지온주,서귀포항,0
2023-03-03,감귤류,노지온주,한림항,0
2023-03-03,감귤류,노지온주,애월항,0
2023-03-03,감귤류,노지온주,성산항,0
2023-03-03,감귤류,월동온주,제주공항,3.47
2023-03-03,감귤류,월동온주,제주항,224.86
2023-03-03,감귤류,월동온주,서귀포항,0
2023-03-03,감귤류,월동온주,한림항,0
2023-03-03,감귤류,월동온주,애월항,0
2023-03-03,감귤류,월동온주,성산항,0
2023-03-03,만감류,레드향,제주공항,0
2023-03-03,만감류,레드향,제주항,2.8
2023-03-03,만감류,레드향,서귀포항,0
2023-03-03,만감류,레드향,한림항,0
2023-03-03,만감류,레드향,애월항,0
2023-03-03,만감류,레드향,성산항,0
2023-03-03,만감류,천혜향,제주공항,6.28
2023-03-03,만감류,천혜향,제주항,194.6
2023-03-03,만감류,천혜향,서귀포항,0
2023-03-03,만감류,천혜향,한림항,0
2023-03-03,만감류,천혜향,애월항,0
2023-03-03,만감류,천혜향,성산항,0
2023-03-03,만감류,한라봉,제주공항,2.07
2023-03-03,만감류,한라봉,제주항,111.58
2023-03-03,만감류,한라봉,서귀포항,0
2023-03-03,만감류,한라봉,한림항,0
2023-03-03,만감류,한라봉,애월항,0
2023-03-03,만감류,한라봉,성산항,0
2023-03-04,감귤류,노지온주,제주공항,0
2023-03-04,감귤류,노지온주,제주항,49.17
2023-03-04,감귤류,노지온주,서귀포항,0
2023-03-04,감귤류,노지온주,한림항,7.49
2023-03-04,감귤류,노지온주,애월항,0
2023-03-04,감귤류,노지온주,성산항,6.23
2023-03-04,감귤류,월동온주,제주공항,0
2023-03-04,감귤류,월동온주,제주항,100.19
2023-03-04,감귤류,월동온주,서귀포항,0
2023-03-04,감귤류,월동온주,한림항,7.15
2023-03-04,감귤류,월동온주,애월항,0
2023-03-04,감귤류,월동온주,성산항,32.44
2023-03-04,만감류,레드향,제주공항,0
2023-03-04,만감류,레드향,제주항,1.92
2023-03-04,만감류,레드향,서귀포항,0
2023-03-04,만감류,레드향,한림항,0.66
2023-03-04,만감류,레드향,애월항,0
2023-03-04,만감류,레드향,성산항,0
2023-03-04,만감류,천혜향,제주공항,5.17
2023-03-04,만감류,천혜향,제주항,148.3
2023-03-04,만감류,천혜향,서귀포항,0
2023-03-04,만감류,천혜향,한림항,12.68
2023-03-04,만감류,천혜향,애월항,0
2023-03-04,만감류,천혜향,성산항,39.81
2023-03-04,만감류,한라봉,제주공항,0.53
2023-03-04,만감류,한라봉,제주항,53.5
2023-03-04,만감류,한라봉,서귀포항,0
2023-03-04,만감류,한라봉,한림항,4.8
2023-03-04,만감류,한라봉,애월항,0
2023-03-04,만감류,한라봉,성산항,24.07
2023-03-05,감귤류,노지온주,제주공항,1.4
2023-03-05,감귤류,노지온주,제주항,76.01
2023-03-05,감귤류,노지온주,서귀포항,0
2023-03-05,감귤류,노지온주,한림항,13.7
2023-03-05,감귤류,노지온주,애월항,0
2023-03-05,감귤류,노지온주,성산항,1.72
2023-03-05,감귤류,월동온주,제주공항,3.3
2023-03-05,감귤류,월동온주,제주항,163.37
2023-03-05,감귤류,월동온주,서귀포항,0
2023-03-05,감귤류,월동온주,한림항,8.98
2023-03-05,감귤류,월동온주,애월항,0
2023-03-05,감귤류,월동온주,성산항,33.79
2023-03-05,만감류,레드향,제주공항,0
2023-03-05,만감류,레드향,제주항,2.17
2023-03-05,만감류,레드향,서귀포항,0
2023-03-05,만감류,레드향,한림항,0.64
2023-03-05,만감류,레드향,애월항,0
2023-03-05,만감류,레드향,성산항,0
2023-03-05,만감류,천혜향,제주공항,4.94
2023-03-05,만감류,천혜향,제주항,205.56
2023-03-05,만감류,천혜향,서귀포항,0
2023-03-05,만감류,천혜향,한림항,2.8
2023-03-05,만감류,천혜향,애월항,0
2023-03-05,만감류,천혜향,성산항,33.03
2023-03-05,만감류,한라봉,제주공항,1.05
2023-03-05,만감류,한라봉,제주항,89.43
2023-03-05,만감류,한라봉,서귀포항,0
2023-03-05,만감류,한라봉,한림항,9.7
2023-03-05,만감류,한라봉,애월항,0
2023-03-05,만감류,한라봉,성산항,17.15
2023-03-06,감귤류,노지온주,제주공항,0.47
2023-03-06,감귤류,노지온주,제주항,91.08
2023-03-06,감귤류,노지온주,서귀포항,0
2023-03-06,감귤류,노지온주,한림항,10.8
2023-03-06,감귤류,노지온주,애월항,0
2023-03-06,감귤류,노지온주,성산항,7.63
2023-03-06,감귤류,월동온주,제주공항,0.59
2023-03-06,감귤류,월동온주,제주항,154.53
2023-03-06,감귤류,월동온주,서귀포항,0
2023-03-06,감귤류,월동온주,한림항,18.15
2023-03-06,감귤류,월동온주,애월항,0
2023-03-06,감귤류,월동온주,성산항,24.63
2023-03-06,만감류,레드향,제주공항,0.45
2023-03-06,만감류,레드향,제주항,2.84
2023-03-06,만감류,레드향,서귀포항,0
2023-03-06,만감류,레드향,한림항,0
2023-03-06,만감류,레드향,애월항,0
2023-03-06,만감류,레드향,성산항,0
2023-03-06,만감류,천혜향,제주공항,5.27
2023-03-06,만감류,천혜향,제주항,183.3
2023-03-06,만감류,천혜향,서귀포항,0
2023-03-06,만감류,천혜향,한림항,3.01
2023-03-06,만감류,천혜향,애월항,0
2023-03-06,만감류,천혜향,성산항,38.69
2023-03-06,만감류,한라봉,제주공항,0.48
2023-03-06,만감류,한라봉,제주항,86.58
2023-03-06,만감류,한라봉,서귀포항,0
2023-03-06,만감류,한라봉,한림항,9.04
2023-03-06,만감류,한라봉,애월항,0
2023-03-06,만감류,한라봉,성산항,13.76
2023-03-07,감귤류,노지온주,제주공항,2.22
2023-03-07,감귤류,노지온주,제주항,99.73
2023-03-07,감귤류,노지온주,서귀포항,0
2023-03-07,감귤류,노지온주,한림항,7.99
2023-03-07,감귤류,노지온주,애월항,0
2023-03-07,감귤류,노지온주,성산항,0.78
2023-03-07,감귤류,월동온주,제주공항,2.77
2023-03-07,감귤류,월동온주,제주항,135.37
2023-03-07,감귤류,월동온주,서귀포항,0
2023-03-07,감귤류,월동온주,한림항,6.24
2023-03-07,감귤류,월동온주,애월항,0
2023-03-07,감귤류,월동온주,성산항,24.32
2023-03-07,만감류,레드향,제주공항,0.04
2023-03-07,만감류,레드향,제주항,2.39
2023-03-07,만감류,레드향,서귀포항,0
2023-03-07,만감류,레드향,한림항,0
2023-03-07,만감류,레드향,애월항,0
2023-03-07,만감류,레드향,성산항,0
2023-03-07,만감류,천혜향,제주공항,0.58
2023-03-07,만감류,천혜향,제주항,185.98
2023-03-07,만감류,천혜향,서귀포항,0
2023-03-07,만감류,천혜향,한림항,6.12
2023-03-07,만감류,천혜향,애월항,0
2023-03-07,만감류,천혜향,성산항,29.65
2023-03-07,만감류,한라봉,제주공항,0.89
2023-03-07,만감류,한라봉,제주항,116.41
2023-03-07,만감류,한라봉,서귀포항,0
2023-03-07,만감류,한라봉,한림항,6.08
2023-03-07,만감류,한라봉,애월항,0
2023-03-07,만감류,한라봉,성산항,6.7
2023-03-08,감귤류,노지온주,제주공항,0.7
2023-03-08,감귤류,노지온주,제주항,87.28
2023-03-08,감귤류,노지온주,서귀포항,0
2023-03-08,감귤류,노지온주,한림항,8.46
2023-03-08,감귤류,노지온주,애월항,0
2023-03-08,감귤류,노지온주,성산항,4.01
2023-03-08,감귤류,월동온주,제주공항,1.52
2023-03-08,감귤류,월동온주,제주항,136.26
2023-03-08,감귤류,월동온주,서귀포항,0
2023-03-08,감귤류,월동온주,한림항,8.35
2023-03-08,감귤류,월동온주,애월항,0
2023-03-08,감귤류,월동온주,성산항,24.33
2023-03-08,만감류,레드향,제주공항,0
2023-03-08,만감류,레드향,제주항,2.37
2023-03-08,만감류,레드향,서귀포항,0
2023-03-08,만감류,레드향,한림항,1.75
2023-03-08,만감류,레드향,애월항,0
2023-03-08,만감류,레드향,성산항,0.6
2023-03-08,만감류,천혜향,제주공항,1.38
2023-03-08,만감류,천혜향,제주항,144.02
2023-03-08,만감류,천혜향,서귀포항,0
2023-03-08,만감류,천혜향,한림항,2.64
2023-03-08,만감류,천혜향,애월항,0
2023-03-08,만감류,천혜향,성산항,33.25
2023-03-08,만감류,한라봉,제주공항,0.31
2023-03-08,만감류,한라봉,제주항,132.91
2023-03-08,만감류,한라봉,서귀포항,0
2023-03-08,만감류,한라봉,한림항,7.12
2023-03-08,만감류,한라봉,애월항,0
2023-03-08,만감류,한라봉,성산항,10.02
2023-03-09,감귤류,노지온주,제주공항,0
2023-03-09,감귤류,노지온주,제주항,68.68
2023-03-09,감귤류,노지온주,서귀포항,0
2023-03-09,감귤류,노지온주,한림항,6.63
2023-03-09,감귤류,노지온주,애월항,0
2023-03-09,감귤류,노지온주,성산항,0.78
2023-03-09,감귤류,월동온주,제주공항,1.87
2023-03-09,감귤류,월동온주,제주항,130.43
2023-03-09,감귤류,월동온주,서귀포항,0
2023-03-09,감귤류,월동온주,한림항,8.9
2023-03-09,감귤류,월동온주,애월항,0
2023-03-09,감귤류,월동온주,성산항,23.13
2023-03-09,만감류,레드향,제주공항,0
2023-03-09,만감류,레드향,제주항,1.11
2023-03-09,만감류,레드향,서귀포항,0
2023-03-09,만감류,레드향,한림항,0
2023-03-09,만감류,레드향,애월항,0
2023-03-09,만감류,레드향,성산항,0
2023-03-09,만감류,천혜향,제주공항,3.57
2023-03-09,만감류,천혜향,제주항,232.88
2023-03-09,만감류,천혜향,서귀포항,0
2023-03-09,만감류,천혜향,한림항,0.29
2023-03-09,만감류,천혜향,애월항,0
2023-03-09,만감류,천혜향,성산항,31.67
2023-03-09,만감류,한라봉,제주공항,0.7
2023-03-09,만감류,한라봉,제주항,144.55
2023-03-09,만감류,한라봉,서귀포항,0
2023-03-09,만감류,한라봉,한림항,2.38
2023-03-09,만감류,한라봉,애월항,0
2023-03-09,만감류,한라봉,성산항,8.26
2023-03-10,감귤류,노지온주,제주공항,0
2023-03-10,감귤류,노지온주,제주항,36.54
2023-03-10,감귤류,노지온주,서귀포항,0
2023-03-10,감귤류,노지온주,한림항,0
2023-03-10,감귤류,노지온주,애월항,0
2023-03-10,감귤류,노지온주,성산항,0
2023-03-10,감귤류,월동온주,제주공항,1.79
2023-03-10,감귤류,월동온주,제주항,90.56
2023-03-10,감귤류,월동온주,서귀포항,0
2023-03-10,감귤류,월동온주,한림항,0
2023-03-10,감귤류,월동온주,애월항,0
2023-03-10,감귤류,월동온주,성산항,0
2023-03-10,만감류,레드향,제주공항,0
2023-03-10,만감류,레드향,제주항,0.05
2023-03-10,만감류,레드향,서귀포항,0
2023-03-10,만감류,레드향,한림항,0
2023-03-10,만감류,레드향,애월항,0
2023-03-10,만감류,레드향,성산항,0
2023-03-10,만감류,천혜향,제주공항,1.91
2023-03-10,만감류,천혜향,제주항,189.47
2023-03-10,만감류,천혜향,서귀포항,0
2023-03-10,만감류,천혜향,한림항,0
2023-03-10,만감류,천혜향,애월항,0
2023-03-10,만감류,천혜향,성산항,0
2023-03-10,만감류,한라봉,제주공항,0.82
2023-03-10,만감류,한라봉,제주항,91.47
2023-03-10,만감류,한라봉,서귀포항,0
2023-03-10,만감류,한라봉,한림항,0
2023-03-10,만감류,한라봉,애월항,0
2023-03-10,만감류,한라봉,성산항,0
2023-03-11,감귤류,노지온주,제주공항,0
2023-03-11,감귤류,노지온주,제주항,18.9
2023-03-11,감귤류,노지온주,서귀포항,0
2023-03-11,감귤류,노지온주,한림항,1.4
2023-03-11,감귤류,노지온주,애월항,0
2023-03-11,감귤류,노지온주,성산항,0
2023-03-11,감귤류,월동온주,제주공항,0
2023-03-11,감귤류,월동온주,제주항,69.24
2023-03-11,감귤류,월동온주,서귀포항,0
2023-03-11,감귤류,월동온주,한림항,8.22
2023-03-11,감귤류,월동온주,애월항,0
2023-03-11,감귤류,월동온주,성산항,9.96
2023-03-11,만감류,레드향,제주공항,0
2023-03-11,만감류,레드향,제주항,0.27
2023-03-11,만감류,레드향,서귀포항,0
2023-03-11,만감류,레드향,한림항,0
2023-03-11,만감류,레드향,애월항,0
2023-03-11,만감류,레드향,성산항,0
2023-03-11,만감류,천혜향,제주공항,1.1
2023-03-11,만감류,천혜향,제주항,112.87
2023-03-11,만감류,천혜향,서귀포항,0
2023-03-11,만감류,천혜향,한림항,18.1
2023-03-11,만감류,천혜향,애월항,0
2023-03-11,만감류,천혜향,성산항,27.35
2023-03-11,만감류,한라봉,제주공항,0.02
2023-03-11,만감류,한라봉,제주항,57.21
2023-03-11,만감류,한라봉,서귀포항,0
2023-03-11,만감류,한라봉,한림항,2.52
2023-03-11,만감류,한라봉,애월항,0
2023-03-11,만감류,한라봉,성산항,13.38
2023-03-12,감귤류,노지온주,제주공항,0.77
2023-03-12,감귤류,노지온주,제주항,20.88
2023-03-12,감귤류,노지온주,서귀포항,0
2023-03-12,감귤류,노지온주,한림항,0
2023-03-12,감귤류,노지온주,애월항,0
2023-03-12,감귤류,노지온주,성산항,7.78
2023-03-12,감귤류,월동온주,제주공항,1.11
2023-03-12,감귤류,월동온주,제주항,81.39
2023-03-12,감귤류,월동온주,서귀포항,0
2023-03-12,감귤류,월동온주,한림항,0
2023-03-12,감귤류,월동온주,애월항,0
2023-03-12,감귤류,월동온주,성산항,14.91
2023-03-12,만감류,레드향,제주공항,0
2023-03-12,만감류,레드향,제주항,3.35
2023-03-12,만감류,레드향,서귀포항,0
2023-03-12,만감류,레드향,한림항,0
2023-03-12,만감류,레드향,애월항,0
2023-03-12,만감류,레드향,성산항,0
2023-03-12,만감류,천혜향,제주공항,1.57
2023-03-12,만감류,천혜향,제주항,167.3
2023-03-12,만감류,천혜향,서귀포항,0
2023-03-12,만감류,천혜향,한림항,0
2023-03-12,만감류,천혜향,애월항,0
2023-03-12,만감류,천혜향,성산항,33.14
2023-03-12,만감류,한라봉,제주공항,0.83
2023-03-12,만감류,한라봉,제주항,76.45
2023-03-12,만감류,한라봉,서귀포항,0
2023-03-12,만감류,한라봉,한림항,0
2023-03-12,만감류,한라봉,애월항,0
2023-03-12,만감류,한라봉,성산항,4.17
2023-03-13,감귤류,노지온주,제주공항,0.48
2023-03-13,감귤류,노지온주,제주항,41.51
2023-03-13,감귤류,노지온주,서귀포항,0
2023-03-13,감귤류,노지온주,한림항,3.11
2023-03-13,감귤류,노지온주,애월항,0
2023-03-13,감귤류,노지온주,성산항,0
2023-03-13,감귤류,월동온주,제주공항,3.26
2023-03-13,감귤류,월동온주,제주항,90.19
2023-03-13,감귤류,월동온주,서귀포항,0
2023-03-13,감귤류,월동온주,한림항,12.36
2023-03-13,감귤류,월동온주,애월항,0
2023-03-13,감귤류,월동온주,성산항,9.09
2023-03-13,만감류,레드향,제주공항,0
2023-03-13,만감류,레드향,제주항,1.31
2023-03-13,만감류,레드향,서귀포항,0
2023-03-13,만감류,레드향,한림항,0
2023-03-13,만감류,레드향,애월항,0
2023-03-13,만감류,레드향,성산항,0
2023-03-13,만감류,천혜향,제주공항,3.89
2023-03-13,만감류,천혜향,제주항,162.29
2023-03-13,만감류,천혜향,서귀포항,0
2023-03-13,만감류,천혜향,한림항,6.73
2023-03-13,만감류,천혜향,애월항,0
2023-03-13,만감류,천혜향,성산항,22.52
2023-03-13,만감류,한라봉,제주공항,0.32
2023-03-13,만감류,한라봉,제주항,105.85
2023-03-13,만감류,한라봉,서귀포항,0
2023-03-13,만감류,한라봉,한림항,2.12
2023-03-13,만감류,한라봉,애월항,0
2023-03-13,만감류,한라봉,성산항,2.03
2023-03-14,감귤류,노지온주,제주공항,0
2023-03-14,감귤류,노지온주,제주항,13.57
2023-03-14,감귤류,노지온주,서귀포항,0
2023-03-14,감귤류,노지온주,한림항,0
2023-03-14,감귤류,노지온주,애월항,0
2023-03-14,감귤류,노지온주,성산항,0
2023-03-14,감귤류,월동온주,제주공항,2.21
2023-03-14,감귤류,월동온주,제주항,94.86
2023-03-14,감귤류,월동온주,서귀포항,0
2023-03-14,감귤류,월동온주,한림항,0.63
2023-03-14,감귤류,월동온주,애월항,0
2023-03-14,감귤류,월동온주,성산항,11.99
2023-03-14,만감류,레드향,제주공항,0
2023-03-14,만감류,레드향,제주항,2.47
2023-03-14,만감류,레드향,서귀포항,0
2023-03-14,만감류,레드향,한림항,0
2023-03-14,만감류,레드향,애월항,0
2023-03-14,만감류,레드향,성산항,1.89
2023-03-14,만감류,천혜향,제주공항,3.21
2023-03-14,만감류,천혜향,제주항,172.16
2023-03-14,만감류,천혜향,서귀포항,0
2023-03-14,만감류,천혜향,한림항,6.97
2023-03-14,만감류,천혜향,애월항,0
2023-03-14,만감류,천혜향,성산항,22.71
2023-03-14,만감류,한라봉,제주공항,1.81
2023-03-14,만감류,한라봉,제주항,100.93
2023-03-14,만감류,한라봉,서귀포항,0
2023-03-14,만감류,한라봉,한림항,3.65
2023-03-14,만감류,한라봉,애월항,0
2023-03-14,만감류,한라봉,성산항,6.81
2023-03-15,감귤류,노지온주,제주공항,1.08
2023-03-15,감귤류,노지온주,제주항,18.94
2023-03-15,감귤류,노지온주,서귀포항,0
2023-03-15,감귤류,노지온주,한림항,0
2023-03-15,감귤류,노지온주,애월항,0
2023-03-15,감귤류,노지온주,성산항,0
2023-03-15,감귤류,월동온주,제주공항,1.59
2023-03-15,감귤류,월동온주,제주항,57.83
2023-03-15,감귤류,월동온주,서귀포항,0
2023-03-15,감귤류,월동온주,한림항,2.74
2023-03-15,감귤류,월동온주,애월항,0
2023-03-15,감귤류,월동온주,성산항,10.74
2023-03-15,만감류,천혜향,제주공항,2.1
2023-03-15,만감류,천혜향,제주항,125.69
2023-03-15,만감류,천혜향,서귀포항,0
2023-03-15,만감류,천혜향,한림항,0.65
2023-03-15,만감류,천혜향,애월항,0
2023-03-15,만감류,천혜향,성산항,17.8
2023-03-15,만감류,한라봉,제주공항,0.45
2023-03-15,만감류,한라봉,제주항,86.54
2023-03-15,만감류,한라봉,서귀포항,0
2023-03-15,만감류,한라봉,한림항,2.69
2023-03-15,만감류,한라봉,애월항,0
2023-03-15,만감류,한라봉,성산항,2.52
2023-03-16,감귤류,노지온주,제주공항,0.4
2023-03-16,감귤류,노지온주,제주항,8.06
2023-03-16,감귤류,노지온주,서귀포항,0
2023-03-16,감귤류,노지온주,한림항,0
2023-03-16,감귤류,노지온주,애월항,0
2023-03-16,감귤류,노지온주,성산항,0
2023-03-16,감귤류,월동온주,제주공항,1.1
2023-03-16,감귤류,월동온주,제주항,63.35
2023-03-16,감귤류,월동온주,서귀포항,0
2023-03-16,감귤류,월동온주,한림항,3.3
2023-03-16,감귤류,월동온주,애월항,0
2023-03-16,감귤류,월동온주,성산항,4.42
2023-03-16,만감류,레드향,제주공항,0
2023-03-16,만감류,레드향,제주항,0.11
2023-03-16,만감류,레드향,서귀포항,0
2023-03-16,만감류,레드향,한림항,0
2023-03-16,만감류,레드향,애월항,0
2023-03-16,만감류,레드향,성산항,0
2023-03-16,만감류,천혜향,제주공항,3.12
2023-03-16,만감류,천혜향,제주항,166.7
2023-03-16,만감류,천혜향,서귀포항,0
2023-03-16,만감류,천혜향,한림항,2.29
2023-03-16,만감류,천혜향,애월항,0
2023-03-16,만감류,천혜향,성산항,23.96
2023-03-16,만감류,한라봉,제주공항,1.38
2023-03-16,만감류,한라봉,제주항,71.44
2023-03-16,만감류,한라봉,서귀포항,0
2023-03-16,만감류,한라봉,한림항,0.68
2023-03-16,만감류,한라봉,애월항,0
2023-03-16,만감류,한라봉,성산항,1.49
2023-03-17,감귤류,노지온주,제주공항,0
2023-03-17,감귤류,노지온주,제주항,2.65
2023-03-17,감귤류,노지온주,서귀포항,0
2023-03-17,감귤류,노지온주,한림항,0
2023-03-17,감귤류,노지온주,애월항,0
2023-03-17,감귤류,노지온주,성산항,0
2023-03-17,감귤류,월동온주,제주공항,0.95
2023-03-17,감귤류,월동온주,제주항,44.99
2023-03-17,감귤류,월동온주,서귀포항,0
2023-03-17,감귤류,월동온주,한림항,0
2023-03-17,감귤류,월동온주,애월항,0
2023-03-17,감귤류,월동온주,성산항,0
2023-03-17,만감류,천혜향,제주공항,1.66
2023-03-17,만감류,천혜향,제주항,141.8
2023-03-17,만감류,천혜향,서귀포항,0
2023-03-17,만감류,천혜향,한림항,0
2023-03-17,만감류,천혜향,애월항,0
2023-03-17,만감류,천혜향,성산항,0
2023-03-17,만감류,한라봉,제주공항,0.73
2023-03-17,만감류,한라봉,제주항,68.48
2023-03-17,만감류,한라봉,서귀포항,0
2023-03-17,만감류,한라봉,한림항,0
2023-03-17,만감류,한라봉,애월항,0
2023-03-17,만감류,한라봉,성산항,0
2023-03-18,감귤류,노지온주,제주공항,0
2023-03-18,감귤류,노지온주,제주항,6.63
2023-03-18,감귤류,노지온주,서귀포항,0
2023-03-18,감귤류,노지온주,한림항,0
2023-03-18,감귤류,노지온주,애월항,0
2023-03-18,감귤류,노지온주,성산항,0
2023-03-18,감귤류,월동온주,제주공항,0.68
2023-03-18,감귤류,월동온주,제주항,23.56
2023-03-18,감귤류,월동온주,서귀포항,0
2023-03-18,감귤류,월동온주,한림항,7.29
2023-03-18,감귤류,월동온주,애월항,0
2023-03-18,감귤류,월동온주,성산항,1.58
2023-03-18,만감류,천혜향,제주공항,2.44
2023-03-18,만감류,천혜향,제주항,79.75
2023-03-18,만감류,천혜향,서귀포항,0
2023-03-18,만감류,천혜향,한림항,3.2
2023-03-18,만감류,천혜향,애월항,0
2023-03-18,만감류,천혜향,성산항,23.28
2023-03-18,만감류,한라봉,제주공항,1.07
2023-03-18,만감류,한라봉,제주항,58.71
2023-03-18,만감류,한라봉,서귀포항,0
2023-03-18,만감류,한라봉,한림항,4.03
2023-03-18,만감류,한라봉,애월항,0
2023-03-18,만감류,한라봉,성산항,1.81
2023-03-19,감귤류,노지온주,제주공항,0
2023-03-19,감귤류,노지온주,제주항,4.96
2023-03-19,감귤류,노지온주,서귀포항,0
2023-03-19,감귤류,노지온주,한림항,0
2023-03-19,감귤류,노지온주,애월항,0
2023-03-19,감귤류,노지온주,성산항,0
2023-03-19,감귤류,월동온주,제주공항,1.36
2023-03-19,감귤류,월동온주,제주항,72.26
2023-03-19,감귤류,월동온주,서귀포항,0
2023-03-19,감귤류,월동온주,한림항,6.43
2023-03-19,감귤류,월동온주,애월항,0
2023-03-19,감귤류,월동온주,성산항,3.59
2023-03-19,만감류,레드향,제주공항,0
2023-03-19,만감류,레드향,제주항,0.14
2023-03-19,만감류,레드향,서귀포항,0
2023-03-19,만감류,레드향,한림항,0
2023-03-19,만감류,레드향,애월항,0
2023-03-19,만감류,레드향,성산항,0
2023-03-19,만감류,천혜향,제주공항,1.9
2023-03-19,만감류,천혜향,제주항,142.9
2023-03-19,만감류,천혜향,서귀포항,0
2023-03-19,만감류,천혜향,한림항,0
2023-03-19,만감류,천혜향,애월항,0
2023-03-19,만감류,천혜향,성산항,14.04
2023-03-19,만감류,한라봉,제주공항,1.09
2023-03-19,만감류,한라봉,제주항,58.41
2023-03-19,만감류,한라봉,서귀포항,0
2023-03-19,만감류,한라봉,한림항,0.72
2023-03-19,만감류,한라봉,애월항,0
2023-03-19,만감류,한라봉,성산항,0.63
2023-03-20,감귤류,노지온주,제주공항,0
2023-03-20,감귤류,노지온주,제주항,5.62
2023-03-20,감귤류,노지온주,서귀포항,0
2023-03-20,감귤류,노지온주,한림항,0
2023-03-20,감귤류,노지온주,애월항,0
2023-03-20,감귤류,노지온주,성산항,0
2023-03-20,감귤류,월동온주,제주공항,0.71
2023-03-20,감귤류,월동온주,제주항,43.79
2023-03-20,감귤류,월동온주,서귀포항,0
2023-03-20,감귤류,월동온주,한림항,5.11
2023-03-20,감귤류,월동온주,애월항,0
2023-03-20,감귤류,월동온주,성산항,2.6
2023-03-20,만감류,레드향,제주공항,0
2023-03-20,만감류,레드향,제주항,0.37
2023-03-20,만감류,레드향,서귀포항,0
2023-03-20,만감류,레드향,한림항,0
2023-03-20,만감류,레드향,애월항,0
2023-03-20,만감류,레드향,성산항,0
2023-03-20,만감류,천혜향,제주공항,3.26
2023-03-20,만감류,천혜향,제주항,108.44
2023-03-20,만감류,천혜향,서귀포항,0
2023-03-20,만감류,천혜향,한림항,1.61
2023-03-20,만감류,천혜향,애월항,0
2023-03-20,만감류,천혜향,성산항,31.25
2023-03-20,만감류,한라봉,제주공항,1.74
2023-03-20,만감류,한라봉,제주항,88.77
2023-03-20,만감류,한라봉,서귀포항,0
2023-03-20,만감류,한라봉,한림항,0.58
2023-03-20,만감류,한라봉,애월항,0
2023-03-20,만감류,한라봉,성산항,0
2023-03-21,감귤류,노지온주,제주공항,0
2023-03-21,감귤류,노지온주,제주항,1.8
2023-03-21,감귤류,노지온주,서귀포항,0
2023-03-21,감귤류,노지온주,한림항,0
2023-03-21,감귤류,노지온주,애월항,0
2023-03-21,감귤류,노지온주,성산항,0
2023-03-21,감귤류,월동온주,제주공항,0.29
2023-03-21,감귤류,월동온주,제주항,30.04
2023-03-21,감귤류,월동온주,서귀포항,0
2023-03-21,감귤류,월동온주,한림항,0
2023-03-21,감귤류,월동온주,애월항,0
2023-03-21,감귤류,월동온주,성산항,0
2023-03-21,만감류,레드향,제주공항,0
2023-03-21,만감류,레드향,제주항,0.96
2023-03-21,만감류,레드향,서귀포항,0
2023-03-21,만감류,레드향,한림항,0
2023-03-21,만감류,레드향,애월항,0
2023-03-21,만감류,레드향,성산항,0
2023-03-21,만감류,천혜향,제주공항,3.72
2023-03-21,만감류,천혜향,제주항,120.51
2023-03-21,만감류,천혜향,서귀포항,0
2023-03-21,만감류,천혜향,한림항,0
2023-03-21,만감류,천혜향,애월항,0
2023-03-21,만감류,천혜향,성산항,18.86
2023-03-21,만감류,한라봉,제주공항,1.71
2023-03-21,만감류,한라봉,제주항,66.83
2023-03-21,만감류,한라봉,서귀포항,0
2023-03-21,만감류,한라봉,한림항,0
2023-03-21,만감류,한라봉,애월항,0
2023-03-21,만감류,한라봉,성산항,0
2023-03-22,감귤류,노지온주,제주공항,0
2023-03-22,감귤류,노지온주,제주항,0.71
2023-03-22,감귤류,노지온주,서귀포항,0
2023-03-22,감귤류,노지온주,한림항,0
2023-03-22,감귤류,노지온주,애월항,0
2023-03-22,감귤류,노지온주,성산항,0
2023-03-22,감귤류,월동온주,제주공항,2.44
2023-03-22,감귤류,월동온주,제주항,44.59
2023-03-22,감귤류,월동온주,서귀포항,0
2023-03-22,감귤류,월동온주,한림항,10.61
2023-03-22,감귤류,월동온주,애월항,0
2023-03-22,감귤류,월동온주,성산항,1.41
2023-03-22,만감류,레드향,제주공항,0.15
2023-03-22,만감류,레드향,제주항,0.29
